,date,price_change,relative_volume,sequence
0,2006/1/4 9:35,0.0,-94.7104135704,0.0
1,2006/1/4 9:40,-0.0256648585658,-95.6773340675,1.0
2,2006/1/4 9:45,0.0346822413052,-94.978064624,2.0
3,2006/1/4 9:50,-0.133526629025,-95.2320805423,3.0
4,2006/1/4 9:55,-0.0326013068269,-95.7866842549,4.0
5,2006/1/4 10:00,0.00173411206525,-95.1337221295,5.0
6,2006/1/4 10:05,0.12277513422,-95.0398108282,6.0
7,2006/1/4 10:10,0.239654287419,-92.8314740504,7.0
8,2006/1/4 10:15,0.303122789007,-94.3701181073,8.0
9,2006/1/4 10:20,0.322544844138,-94.2956695263,9.0
10,2006/1/4 10:25,0.362776244052,-94.4645262213,10.0
11,2006/1/4 10:30,0.397111662944,-94.3992477418,11.0
12,2006/1/4 10:35,0.614222493514,-92.028408836,12.0
13,2006/1/4 10:40,0.800812951736,-91.7170735475,13.0
14,2006/1/4 10:45,0.79561061554,-92.1300242107,14.0
15,2006/1/4 10:50,0.755726038039,-93.7476585837,15.0
16,2006/1/4 10:55,0.893067713608,-92.9457277973,16.0
17,2006/1/4 11:00,1.18543900781,-92.3209601119,17.0
18,2006/1/4 11:05,1.29989040412,-90.808621253,18.0
19,2006/1/4 11:10,1.28671115242,-91.6152966594,19.0
20,2006/1/4 11:15,1.36717395225,-92.4543828349,20.0
21,2006/1/4 11:20,1.15214405616,-92.4664401841,21.0
22,2006/1/4 11:25,1.22671087496,-92.2922819382,22.0
23,2006/1/4 11:29,1.35364787814,-94.2980123209,23.0
24,2006/1/4 13:05,1.50243469334,-91.7488563683,24.0
25,2006/1/4 13:10,1.44000665899,-93.0948293626,25.0
26,2006/1/4 13:15,1.53191459845,-92.2715101555,26.0
27,2006/1/4 13:20,1.57388011043,-93.5402681681,27.0
28,2006/1/4 13:25,1.64567234993,-91.3128337847,28.0
29,2006/1/4 13:30,1.77642439965,-91.5918003787,29.0
30,2006/1/4 13:35,1.84752299433,-90.3892082977,30.0
31,2006/1/4 13:40,1.82012402369,-92.5607183442,31.0
32,2006/1/4 13:45,1.79133776341,-91.9967768581,32.0
33,2006/1/4 13:50,1.86521093739,-93.3490767568,33.0
34,2006/1/4 13:55,1.79931467891,-92.2100758745,34.0
35,2006/1/4 14:00,1.86417047015,-94.2659853425,35.0
36,2006/1/4 14:05,1.79792738926,-93.4527923988,36.0
37,2006/1/4 14:10,1.71781141184,-94.0065906418,37.0
38,2006/1/4 14:15,1.695267955,-92.7880647382,38.0
39,2006/1/4 14:20,1.47607618995,-91.7842800661,39.0
40,2006/1/4 14:25,1.47989123649,-93.517523736,40.0
41,2006/1/4 14:30,1.62729076204,-94.957032614,41.0
42,2006/1/4 14:35,1.71018131876,-94.6031799035,42.0
43,2006/1/4 14:40,1.78127991343,-94.678398664,43.0
44,2006/1/4 14:45,1.75769598935,-94.4036286445,44.0
45,2006/1/4 14:50,1.92971990622,-93.7272944981,45.0
46,2006/1/4 14:55,1.95919981133,-93.9539930728,46.0
47,2006/1/4 14:59,2.23318951764,-90.5047058621,47.0
48,2006/1/5 9:35,-0.0125521167279,-93.9555752282,0.0
49,2006/1/5 9:40,-0.0206940302811,-93.2988961978,1.0
50,2006/1/5 9:45,0.292769641518,-92.9470879032,2.0
51,2006/1/5 9:50,0.598091399765,-92.0915011222,3.0
52,2006/1/5 9:55,0.713435175102,-89.6701744544,4.0
53,2006/1/5 10:00,0.721916335053,-91.4854789433,5.0
54,2006/1/5 10:05,0.835903124799,-90.6867521035,6.0
55,2006/1/5 10:10,0.815887587314,-90.4755279165,7.0
56,2006/1/5 10:15,0.596734414172,-88.6886332219,8.0
57,2006/1/5 10:20,0.697490594394,-92.5682577547,9.0
58,2006/1/5 10:25,0.940730261796,-91.6465345577,10.0
59,2006/1/5 10:30,0.980761336767,-90.3299160698,11.0
60,2006/1/5 10:35,1.10017606888,-90.9539504672,12.0
61,2006/1/5 10:40,1.29693897975,-90.6687800096,13.0
62,2006/1/5 10:45,1.38751776803,-90.374233336,14.0
63,2006/1/5 10:50,1.22332251137,-89.8240773185,15.0
64,2006/1/5 10:55,1.41160426229,-91.3376416797,16.0
65,2006/1/5 11:00,1.40210536315,-90.301025994,17.0
66,2006/1/5 11:05,1.497433601,-91.845203265,18.0
67,2006/1/5 11:10,1.33154211235,-86.6506989642,19.0
68,2006/1/5 11:15,1.33561306913,-89.434512909,20.0
69,2006/1/5 11:20,1.53000125521,-90.1392282917,21.0
70,2006/1/5 11:25,1.59818978122,-89.1896671782,22.0
71,2006/1/5 11:29,1.55510548867,-88.5267822287,23.0
72,2006/1/5 13:05,1.78816776413,-90.6183446085,24.0
73,2006/1/5 13:10,1.75424312432,-91.0852486498,25.0
74,2006/1/5 13:15,1.71862225253,-91.4466676652,26.0
75,2006/1/5 13:20,1.76102805228,-90.0778526531,27.0
76,2006/1/5 13:25,1.77866886498,-91.583678946,28.0
77,2006/1/5 13:30,1.74542271797,-91.9887035486,29.0
78,2006/1/5 13:35,1.93709693287,-92.2227955522,30.0
79,2006/1/5 13:40,2.06261810015,-90.3408745808,31.0
80,2006/1/5 13:45,2.0541369402,-91.7171778267,32.0
81,2006/1/5 13:50,2.22138541444,-90.6752292465,33.0
82,2006/1/5 13:55,2.4717492562,-88.4629659218,34.0
83,2006/1/5 14:00,2.66749442788,-89.2776391045,35.0
84,2006/1/5 14:05,2.54468723178,-90.929424273,36.0
85,2006/1/5 14:10,2.51585128795,-91.4986369507,37.0
86,2006/1/5 14:15,2.72313083716,-89.7292783728,38.0
87,2006/1/5 14:20,2.86663206353,-89.5295870791,39.0
88,2006/1/5 14:25,2.84865200444,-88.0489988157,40.0
89,2006/1/5 14:30,2.87918418026,-89.879074075,41.0
90,2006/1/5 14:35,2.8381353661,-88.9171853052,42.0
91,2006/1/5 14:40,2.8893615722,-89.2854677748,43.0
92,2006/1/5 14:45,2.98808227404,-88.2554300933,44.0
93,2006/1/5 14:50,3.15261677709,-87.2879863936,45.0
94,2006/1/5 14:55,3.17500703936,-88.6628120488,46.0
95,2006/1/5 14:59,3.07492935194,-85.8584789289,47.0
96,2006/1/6 9:35,0.109598959962,-90.6411423721,0.0
97,2006/1/6 9:40,-0.00526601609426,-91.3849003235,1.0
98,2006/1/6 9:45,-0.0174436783122,-91.448233592,2.0
99,2006/1/6 9:50,-0.0118485362121,-90.8211129169,3.0
100,2006/1/6 9:55,-0.29555515329,-90.7350906713,4.0
101,2006/1/6 10:00,-0.707291786661,-87.2893284193,5.0
102,2006/1/6 10:05,-0.452877384106,-91.0785631568,6.0
103,2006/1/6 10:10,-0.113877598038,-90.4769743285,7.0
104,2006/1/6 10:15,0.00394951207069,-91.5505738609,8.0
105,2006/1/6 10:20,0.0266592064772,-91.1029019209,9.0
106,2006/1/6 10:25,0.183323185281,-90.6149941248,10.0
107,2006/1/6 10:30,0.447282242006,-87.9839912889,11.0
108,2006/1/6 10:35,0.554906445933,-88.2168018441,12.0
109,2006/1/6 10:40,0.457485148189,-90.8679164771,13.0
110,2006/1/6 10:45,0.492043378808,-90.3238978301,14.0
111,2006/1/6 10:50,0.631921931311,-90.7740426655,15.0
112,2006/1/6 10:55,0.678986950154,-87.8384425316,16.0
113,2006/1/6 11:00,0.595059818652,-91.140573085,17.0
114,2006/1/6 11:05,0.464067668307,-89.2923615569,18.0
115,2006/1/6 11:10,0.30279592542,-90.8400833107,19.0
116,2006/1/6 11:15,0.219197919924,-90.7893650704,20.0
117,2006/1/6 11:20,0.0928135336614,-90.5530082451,21.0
118,2006/1/6 11:25,0.0941300376849,-88.9404864363,22.0
119,2006/1/6 11:29,0.336366778021,-90.3487720692,23.0
120,2006/1/6 13:05,0.401204601182,-90.5155957685,24.0
121,2006/1/6 13:10,0.486448236707,-90.365657705,25.0
122,2006/1/6 13:15,0.542399657709,-88.1786433278,26.0
123,2006/1/6 13:20,0.716507314825,-86.9232938467,27.0
124,2006/1/6 13:25,0.754356805503,-87.1626551451,28.0
125,2006/1/6 13:30,0.819523754669,-89.290812205,29.0
126,2006/1/6 13:35,0.765217963697,-86.6944647254,30.0
127,2006/1/6 13:40,0.740862639261,-90.6730307413,31.0
128,2006/1/6 13:45,0.848815969194,-86.8361237246,32.0
129,2006/1/6 13:50,0.930110092649,-87.0850834088,33.0
130,2006/1/6 13:55,0.950186779008,-88.5047224982,34.0
131,2006/1/6 14:00,0.88995671993,-89.1756896761,35.0
132,2006/1/6 14:05,1.00383431797,-90.8877188424,36.0
133,2006/1/6 14:10,1.13482646831,-85.5550751795,37.0
134,2006/1/6 14:15,1.18649925124,-83.6919991632,38.0
135,2006/1/6 14:20,1.06636825909,-86.6959133665,39.0
136,2006/1/6 14:25,0.983099379597,-88.4187240366,40.0
137,2006/1/6 14:30,0.826106274787,-89.7113535572,41.0
138,2006/1/6 14:35,0.521664719338,-85.1600961671,42.0
139,2006/1/6 14:40,0.228742574095,-85.2839994839,43.0
140,2006/1/6 14:45,0.278440600984,-86.4975749715,44.0
141,2006/1/6 14:50,0.388039560946,-90.0847783463,45.0
142,2006/1/6 14:55,0.378824032781,-90.5043651207,46.0
143,2006/1/6 14:59,0.464725920319,-86.107529143,47.0
144,2006/1/9 9:35,0.0117937277025,-90.5552271074,0.0
145,2006/1/9 9:40,-0.0347259760129,-92.027115543,1.0
146,2006/1/9 9:45,-0.168388223308,-90.0083008691,2.0
147,2006/1/9 9:50,-0.0550373959449,-90.7529700012,3.0
148,2006/1/9 9:55,-0.0986086677346,-88.9738432045,4.0
149,2006/1/9 10:00,-0.308274938001,-90.5701580395,5.0
150,2006/1/9 10:05,-0.532028160801,-90.1908904796,6.0
151,2006/1/9 10:10,-0.865856175491,-89.5299630388,7.0
152,2006/1/9 10:15,-0.862580140018,-88.6316904013,8.0
153,2006/1/9 10:20,-0.707951265696,-90.1201745664,9.0
154,2006/1/9 10:25,-0.554960409111,-91.4069137982,10.0
155,2006/1/9 10:30,-0.423918990195,-90.1639515681,11.0
156,2006/1/9 10:35,-0.561840083604,-90.8170919352,12.0
157,2006/1/9 10:40,-0.534321385632,-92.6256487765,13.0
158,2006/1/9 10:45,-0.414090883776,-90.7938254493,14.0
159,2006/1/9 10:50,-0.337759257257,-91.780487748,15.0
160,2006/1/9 10:55,-0.244719849827,-91.3111998045,16.0
161,2006/1/9 11:00,-0.0819008868228,-89.6781578243,17.0
162,2006/1/9 11:05,-0.0694519520257,-90.3645059276,18.0
163,2006/1/9 11:10,-0.154628874321,-91.5179578404,19.0
164,2006/1/9 11:15,-0.113350827363,-92.1402459149,20.0
165,2006/1/9 11:20,-0.177233519085,-92.0700728647,21.0
166,2006/1/9 11:25,-0.158232513342,-91.6505339277,22.0
167,2006/1/9 11:29,-0.118920087667,-90.6278518178,23.0
168,2006/1/9 13:05,0.0137593489862,-89.0124429867,24.0
169,2006/1/9 13:10,0.0429160646952,-87.5887020939,25.0
170,2006/1/9 13:15,0.0632274846272,-89.1174028553,26.0
171,2006/1/9 13:20,0.0963154429036,-90.0169223553,27.0
172,2006/1/9 13:25,0.158887720436,-87.2552288996,28.0
173,2006/1/9 13:30,0.296153606751,-85.7154818111,29.0
