,date,price_change,relative_volume,sequence
0,2014/1/2 9:35,0.0,-52.7853200036,0.0
1,2014/1/2 9:40,-0.0105198670784,-47.034287577,1.0
2,2014/1/2 9:45,0.206189394736,-48.1971769157,2.0
3,2014/1/2 9:50,0.17512484607,-45.4039563997,3.0
4,2014/1/2 9:55,-0.0870054888953,-47.1197512452,4.0
5,2014/1/2 10:00,-0.0126238404941,-50.1402961289,5.0
6,2014/1/2 10:05,0.0547033088076,-40.318342844,6.0
7,2014/1/2 10:10,-0.290100805079,-29.0189967557,7.0
8,2014/1/2 10:15,-0.273145254612,-33.6830363223,8.0
9,2014/1/2 10:20,-0.0608914659125,-42.2658869425,9.0
10,2014/1/2 10:25,-0.144307823687,-44.8268241691,10.0
11,2014/1/2 10:30,-0.0179456556043,-40.6487013298,11.0
12,2014/1/2 10:35,-0.0397279686137,-37.0522726381,12.0
13,2014/1/2 10:40,-0.112500696168,-20.1105140073,13.0
14,2014/1/2 10:45,-0.208540894436,-29.8814619845,14.0
15,2014/1/2 10:50,-0.0959164351265,-25.0325441543,15.0
16,2014/1/2 10:55,0.132550325188,-15.1021217513,16.0
17,2014/1/2 11:00,0.176857530059,-30.7471957,17.0
18,2014/1/2 11:05,0.204951763315,-32.6165453762,18.0
19,2014/1/2 11:10,0.391710344742,-32.3615874456,19.0
20,2014/1/2 11:15,0.268689781496,-27.1198310412,20.0
21,2014/1/2 11:20,0.338863483066,-31.9287414472,21.0
22,2014/1/2 11:25,0.22054591922,-35.1223581203,22.0
23,2014/1/2 11:29,0.220298392936,-43.6986739479,23.0
24,2014/1/2 13:05,0.156807901039,-47.1614046329,24.0
25,2014/1/2 13:10,0.216090446104,-44.783774702,25.0
26,2014/1/2 13:15,0.126857220651,-43.7557673432,26.0
27,2014/1/2 13:20,0.107797696768,-44.7152081704,27.0
28,2014/1/2 13:25,0.175001082927,-47.4065661394,28.0
29,2014/1/2 13:30,0.0943075142792,-34.3201069642,29.0
30,2014/1/2 13:35,0.085272804906,-42.394376485,30.0
31,2014/1/2 13:40,0.153590059344,-35.4653938099,31.0
32,2014/1/2 13:45,0.264110545239,-40.4508672551,32.0
33,2014/1/2 13:50,0.282551253411,-43.690951977,33.0
34,2014/1/2 13:55,0.229209339167,-41.518372172,34.0
35,2014/1/2 14:00,0.251486704744,-45.231431774,35.0
36,2014/1/2 14:05,0.290348331363,-38.9259251357,36.0
37,2014/1/2 14:10,0.426487787672,-43.3225854118,37.0
38,2014/1/2 14:15,0.51188435572,-21.2982671178,38.0
39,2014/1/2 14:20,0.443072048713,-36.7740529644,39.0
40,2014/1/2 14:25,0.510399198015,-42.7821696916,40.0
41,2014/1/2 14:30,0.51188435572,-42.8748421479,41.0
42,2014/1/2 14:35,0.406809448078,-36.3822812447,42.0
43,2014/1/2 14:40,0.332180273393,-35.8814943065,43.0
44,2014/1/2 14:45,0.340472403913,-38.1857805939,44.0
45,2014/1/2 14:50,0.393071739305,-40.4360660693,45.0
46,2014/1/2 14:55,0.411388684336,-39.1767800195,46.0
47,2014/1/2 14:59,0.389358845042,-67.8786208963,47.0
48,2014/1/3 9:35,-0.374041011365,-45.8444908444,0.0
49,2014/1/3 9:40,-0.484009561839,-39.1872334022,1.0
50,2014/1/3 9:45,-0.49584474216,-31.3289539691,2.0
51,2014/1/3 9:50,-0.319549868642,-36.268810826,3.0
52,2014/1/3 9:55,-0.226594389878,-40.4123266078,4.0
53,2014/1/3 10:00,-0.581773082608,-25.1356519878,5.0
54,2014/1/3 10:05,-0.65931817033,-12.9571245279,6.0
55,2014/1/3 10:10,-1.00401779715,-20.3749408564,7.0
56,2014/1/3 10:15,-0.90650084264,-20.1257288774,8.0
57,2014/1/3 10:20,-1.16255990019,-16.3422278294,9.0
58,2014/1/3 10:25,-1.04396153073,-26.2086190554,10.0
59,2014/1/3 10:30,-0.872597982348,-28.7866772837,11.0
60,2014/1/3 10:35,-0.829448887431,-39.1738776369,12.0
61,2014/1/3 10:40,-0.795422744011,-35.1863661781,13.0
62,2014/1/3 10:45,-1.02571562774,-38.2005251047,14.0
63,2014/1/3 10:50,-1.06048146993,-27.5011747452,15.0
64,2014/1/3 10:55,-1.16145035203,-12.5262504304,16.0
65,2014/1/3 11:00,-1.09093240263,-26.7943822631,17.0
66,2014/1/3 11:05,-0.959512587824,-42.8352975978,18.0
67,2014/1/3 11:10,-0.840174519596,-43.158910588,19.0
68,2014/1/3 11:15,-0.911185601517,-41.5951249462,20.0
69,2014/1/3 11:20,-0.977142075176,-45.3726769675,21.0
70,2014/1/3 11:25,-1.10967143813,-42.0726878175,22.0
71,2014/1/3 11:29,-1.14406743094,-31.6755772062,23.0
72,2014/1/3 13:05,-1.41035898814,-41.0067918795,24.0
73,2014/1/3 13:10,-1.33626582801,-41.6386793907,25.0
74,2014/1/3 13:15,-1.30458206403,-50.9143882364,26.0
75,2014/1/3 13:20,-1.15812170757,-43.6745175104,27.0
76,2014/1/3 13:25,-1.09697327592,-44.7047336558,28.0
77,2014/1/3 13:30,-1.15208083428,-47.0583051202,29.0
78,2014/1/3 13:35,-1.17723059246,-48.6717813825,30.0
79,2014/1/3 13:40,-1.20312004941,-47.3259470884,31.0
80,2014/1/3 13:45,-1.20866779019,-46.4392806881,32.0
81,2014/1/3 13:50,-1.34538877951,-41.2181789894,33.0
82,2014/1/3 13:55,-1.39507188023,-31.4460955087,34.0
83,2014/1/3 14:00,-1.24195423484,-35.1953317808,35.0
84,2014/1/3 14:05,-1.2700627881,-47.0231557107,36.0
85,2014/1/3 14:10,-1.29730835946,-40.5044671679,37.0
86,2014/1/3 14:15,-1.18055923693,-32.286055109,38.0
87,2014/1/3 14:20,-1.12458869666,-39.1356215017,39.0
88,2014/1/3 14:25,-1.19005203781,-43.4313093205,40.0
89,2014/1/3 14:30,-1.1351910457,-46.8290048617,41.0
90,2014/1/3 14:35,-1.10091833602,-44.7931101767,42.0
91,2014/1/3 14:40,-1.22013312112,-42.288355222,43.0
92,2014/1/3 14:45,-1.1425880334,-46.6626988108,44.0
93,2014/1/3 14:50,-1.05481044603,-39.0454376591,45.0
94,2014/1/3 14:55,-1.03496186236,-37.2837024417,46.0
95,2014/1/3 14:59,-0.996990658837,-65.6681037356,47.0
96,2014/1/6 9:35,-1.39529844817,-34.5173054952,0.0
97,2014/1/6 9:40,-1.48408450739,-30.6531776281,1.0
98,2014/1/6 9:45,-1.74720504474,-25.2832014618,2.0
99,2014/1/6 9:50,-1.60823556075,-35.0139728786,3.0
100,2014/1/6 9:55,-1.97446248945,-31.3745148559,4.0
101,2014/1/6 10:00,-1.9093361094,-23.7168935034,5.0
102,2014/1/6 10:05,-1.91767925943,-35.3811729741,6.0
103,2014/1/6 10:10,-1.96587029017,-30.4751080178,7.0
104,2014/1/6 10:15,-2.1013530846,-39.7086409884,8.0
105,2014/1/6 10:20,-2.37393749362,-17.153132902,9.0
106,2014/1/6 10:25,-2.81699611732,0.605450124918,10.0
107,2014/1/6 10:30,-2.56147158223,-20.4692310528,11.0
108,2014/1/6 10:35,-2.43993554605,-33.2981237037,12.0
109,2014/1/6 10:40,-2.5247368172,-43.2047551537,13.0
110,2014/1/6 10:45,-2.63232609513,-37.176862915,14.0
111,2014/1/6 10:50,-2.68699240649,-14.9977317599,15.0
112,2014/1/6 10:55,-2.58824437709,-40.2657326721,16.0
113,2014/1/6 11:00,-2.65797816834,-34.3434768384,17.0
114,2014/1/6 11:05,-2.76008836268,-9.24715337522,18.0
115,2014/1/6 11:10,-2.90877076759,-12.1647866144,19.0
116,2014/1/6 11:15,-2.59023677113,-24.0539038781,20.0
117,2014/1/6 11:20,-2.64614832875,-44.7429377928,21.0
118,2014/1/6 11:25,-2.71501044762,-51.0857312821,22.0
119,2014/1/6 11:29,-2.66868728628,-48.616103951,23.0
120,2014/1/6 13:05,-2.58973867262,-50.0405356724,24.0
121,2014/1/6 13:10,-2.506431697,-50.0723575815,25.0
122,2014/1/6 13:15,-2.41714753927,-47.7567316183,26.0
123,2014/1/6 13:20,-2.36559434359,-48.6232521047,27.0
124,2014/1/6 13:25,-2.34517230473,-53.0656312305,28.0
125,2014/1/6 13:30,-2.37505821526,-50.1430583121,29.0
126,2014/1/6 13:35,-2.41067225865,-50.8431164967,30.0
127,2014/1/6 13:40,-2.57629001288,-35.1405742757,31.0
128,2014/1/6 13:45,-2.53718927992,-48.1481751995,32.0
129,2014/1/6 13:50,-2.55375105535,-44.2180141814,33.0
130,2014/1/6 13:55,-2.52411419406,-43.2274537686,34.0
131,2014/1/6 14:00,-2.60480615251,-43.1119046765,35.0
132,2014/1/6 14:05,-2.53806095231,-47.4152658077,36.0
133,2014/1/6 14:10,-2.57429761884,-32.3708438372,37.0
134,2014/1/6 14:15,-2.50568454923,-46.1313270446,38.0
135,2014/1/6 14:20,-2.80230221131,-11.6071166117,39.0
136,2014/1/6 14:25,-2.73281746931,-19.6651968507,40.0
137,2014/1/6 14:30,-2.58002575169,-37.557472799,41.0
138,2014/1/6 14:35,-2.53868357545,-46.6223653467,42.0
139,2014/1/6 14:40,-2.59322536218,-43.144589517,43.0
140,2014/1/6 14:45,-2.60767021894,-37.5118162784,44.0
141,2014/1/6 14:50,-2.79819289861,-29.0927342256,45.0
142,2014/1/6 14:55,-2.64826524742,-35.0076437607,46.0
143,2014/1/6 14:59,-2.65486505266,-65.9648920103,47.0
144,2014/1/7 9:35,-0.427255306792,-45.0175391143,0.0
145,2014/1/7 9:40,0.100289868421,-43.4783774496,1.0
146,2014/1/7 9:45,-0.048865726705,-52.4080078604,2.0
147,2014/1/7 9:50,0.0159900938171,-50.4849222111,3.0
148,2014/1/7 9:55,-0.251875957807,-50.190301097,4.0
149,2014/1/7 10:00,-0.228722301959,-43.9305613807,5.0
150,2014/1/7 10:05,-0.04528394569,-53.6283259309,6.0
151,2014/1/7 10:10,-0.137770648328,-60.4409786497,7.0
152,2014/1/7 10:15,-0.233199528228,-49.6090119288,8.0
153,2014/1/7 10:20,-0.245351999529,-55.5048768357,9.0
154,2014/1/7 10:25,-0.165273609693,-47.4428267071,10.0
155,2014/1/7 10:30,-0.000639603752685,-39.3207565122,11.0
156,2014/1/7 10:35,-0.0374807799072,-46.5673551049,12.0
157,2014/1/7 10:40,0.272215357142,-22.9139314343,13.0
158,2014/1/7 10:45,0.163226877685,-28.5230363852,14.0
159,2014/1/7 10:50,0.175123507485,-47.7279439412,15.0
160,2014/1/7 10:55,0.158110047663,-53.6560342424,16.0
161,2014/1/7 11:00,0.140968667091,-52.2320080678,17.0
162,2014/1/7 11:05,0.165657371945,-30.8244457471,18.0
163,2014/1/7 11:10,0.224756758693,-45.6154699992,19.0
164,2014/1/7 11:15,0.162587273932,-43.2370957246,20.0
165,2014/1/7 11:20,0.141736191595,-49.0918462562,21.0
166,2014/1/7 11:25,0.077008291823,-47.847590455,22.0
167,2014/1/7 11:29,0.0669025525307,-52.945935723,23.0
168,2014/1/7 13:05,-0.0107453430451,-51.1806204678,24.0
169,2014/1/7 13:10,0.0518079039673,-47.4997386684,25.0
170,2014/1/7 13:15,0.0763686880704,-51.5579189424,26.0
171,2014/1/7 13:20,0.00869861103649,-53.7489206611,27.0
172,2014/1/7 13:25,-0.0567968132383,-44.87550685,28.0
173,2014/1/7 13:30,-0.0951730383993,-51.4441522326,29.0
174,2014/1/7 13:35,-0.130223324046,-44.8583211067,30.0
175,2014/1/7 13:40,-0.272599119394,-45.7600774352,31.0
176,2014/1/7 13:45,-0.256097342574,-54.2389915129,32.0
177,2014/1/7 13:50,-0.263644666856,-50.8848913348,33.0
178,2014/1/7 13:55,-0.264156349858,-48.831736042,34.0
179,2014/1/7 14:00,-0.253666848314,-50.4929834361,35.0
180,2014/1/7 14:05,-0.303683861774,-47.3004600837,36.0
181,2014/1/7 14:10,-0.281041888929,-52.7837356127,37.0
182,2014/1/7 14:15,-0.288717133961,-48.2592528139,38.0
183,2014/1/7 14:20,-0.335024445655,-54.2457590247,39.0
184,2014/1/7 14:25,-0.325302468615,-54.6330115636,40.0
185,2014/1/7 14:30,-0.26210961785,-47.2796293828,41.0
186,2014/1/7 14:35,-0.255201897321,-39.3490345826,42.0
187,2014/1/7 14:40,-0.258911599086,-41.849217237,43.0
188,2014/1/7 14:45,-0.0955568006509,-34.3663485288,44.0
189,2014/1/7 14:50,-0.156063315655,-37.3895226291,45.0
190,2014/1/7 14:55,-0.194695382317,-38.9621386239,46.0
191,2014/1/7 14:59,-0.193544095562,-68.775968974,47.0
192,2014/1/8 9:35,0.181102533769,-46.6137915842,0.0
193,2014/1/8 9:40,0.406038801827,-39.6844530961,1.0
194,2014/1/8 9:45,0.74696784629,-27.8421074684,2.0
195,2014/1/8 9:50,1.05175328529,-27.2004233018,3.0
196,2014/1/8 9:55,1.06610819242,-18.7369972423,4.0
197,2014/1/8 10:00,0.927814042432,-33.3888905915,5.0
198,2014/1/8 10:05,0.816819849761,-39.4821214679,6.0
199,2014/1/8 10:10,0.777215686325,-35.9920962972,7.0
200,2014/1/8 10:15,0.836686015885,-34.0311528549,8.0
201,2014/1/8 10:20,0.700570735727,-42.9266122645,9.0
202,2014/1/8 10:25,0.519596370772,-33.1801941645,10.0
203,2014/1/8 10:30,0.481530233101,-45.7718258896,11.0
204,2014/1/8 10:35,0.430134538804,-41.2755086071,12.0
205,2014/1/8 10:40,0.22711513789,-22.2613322085,13.0
206,2014/1/8 10:45,0.244930602996,-40.7263103858,14.0
207,2014/1/8 10:50,0.263130574542,-51.7842937859,15.0
208,2014/1/8 10:55,0.0899745072229,-33.578726144,16.0
209,2014/1/8 11:00,0.0938195716342,-45.1712013481,17.0
210,2014/1/8 11:05,-0.286457298637,-8.15238856545,18.0
211,2014/1/8 11:10,-0.380276870271,0.604020958126,19.0
212,2014/1/8 11:15,-0.171233535114,-33.8176290281,20.0
213,2014/1/8 11:20,-0.161364536458,-54.5823492636,21.0
