,date,price_change,relative_volume,sequence
0,2010/1/4 9:35,0.0,-8.23396920176,0.0
1,2010/1/4 9:40,-0.357022139598,-21.7968430053,1.0
2,2010/1/4 9:45,-0.149773009389,-26.5855962757,2.0
3,2010/1/4 9:50,-0.406412266235,-14.5303594147,3.0
4,2010/1/4 9:55,-0.488364909991,-12.4373882291,4.0
5,2010/1/4 10:00,-0.754838484087,-18.0373754835,5.0
6,2010/1/4 10:05,-0.454855384544,-16.9446974329,6.0
7,2010/1/4 10:10,-0.335095254468,-24.6458249653,7.0
8,2010/1/4 10:15,-0.279585997098,-14.4952140942,8.0
9,2010/1/4 10:20,-0.430815942375,-4.2111721861,9.0
10,2010/1/4 10:25,-0.527337945021,-25.2230314447,10.0
11,2010/1/4 10:30,-0.50031178428,-12.7465043747,11.0
12,2010/1/4 10:35,-0.39177006055,-21.4015515915,12.0
13,2010/1/4 10:40,-0.369697481832,-22.878934874,13.0
14,2010/1/4 10:45,-0.424041190491,-6.80434579371,14.0
15,2010/1/4 10:50,-0.42025315718,-32.5201341536,15.0
16,2010/1/4 10:55,-0.419743229619,-27.5390960914,16.0
17,2010/1/4 11:00,-0.481954392079,-10.5469478013,17.0
18,2010/1/4 11:05,-0.625608270734,17.9832700997,18.0
19,2010/1/4 11:10,-0.56791360953,-37.399580791,19.0
20,2010/1/4 11:15,-0.56055608329,-26.4137997939,20.0
21,2010/1/4 11:20,-0.60360853881,-27.0656694848,21.0
22,2010/1/4 11:25,-0.629760538017,-21.5627782651,22.0
23,2010/1/4 11:29,-0.681336068488,-21.9351149889,23.0
24,2010/1/4 13:05,-0.774142884617,-10.4264725175,24.0
25,2010/1/4 13:10,-0.740196278403,-17.7396774207,25.0
26,2010/1/4 13:15,-0.661448893603,-22.4161097172,26.0
27,2010/1/4 13:20,-0.755639798826,-35.0641029773,27.0
28,2010/1/4 13:25,-1.0066698525,-8.57128335334,28.0
29,2010/1/4 13:30,-0.958663814957,0.287358171953,29.0
30,2010/1/4 13:35,-1.10690704166,-6.06275175117,30.0
31,2010/1/4 13:40,-1.02837819725,8.11493923102,31.0
32,2010/1/4 13:45,-0.962379001474,-12.7247135932,32.0
33,2010/1/4 13:50,-0.963034622624,-17.3798363702,33.0
34,2010/1/4 13:55,-0.907671058843,-19.8436527176,34.0
35,2010/1/4 14:00,-0.642872961018,19.7524367721,35.0
36,2010/1/4 14:05,-0.72737524258,-26.3365793123,36.0
37,2010/1/4 14:10,-0.69233593445,-7.60124758178,37.0
38,2010/1/4 14:15,-0.792063196051,-12.1393919432,38.0
39,2010/1/4 14:20,-0.879333655802,-20.9554639216,39.0
40,2010/1/4 14:25,-0.90271747682,-26.8797851224,40.0
41,2010/1/4 14:30,-0.978405296253,-16.7033290223,41.0
42,2010/1/4 14:35,-1.00623277173,-29.9853799023,42.0
43,2010/1/4 14:40,-1.10843682435,-14.9178731903,43.0
44,2010/1/4 14:45,-1.03282185171,-14.8087453779,44.0
45,2010/1/4 14:50,-1.08505300333,-12.8807999108,45.0
46,2010/1/4 14:55,-1.3426392685,-6.62926280669,46.0
47,2010/1/4 14:59,-1.40390342263,-2.35104189042,47.0
48,2010/1/5 9:35,-0.197344311519,-27.8330888206,0.0
49,2010/1/5 9:40,-0.0340605494609,-18.534177528,1.0
50,2010/1/5 9:45,-0.2747748014,-13.3662059693,2.0
51,2010/1/5 9:50,-0.570384906374,-7.51504860886,3.0
52,2010/1/5 9:55,-0.755464464725,7.38598390975,4.0
